DATETIME,QUESTIONNAIRE_TYPE,AGE,ID_NUMERO_TEL,SEXE_MASC,SEXE_FEM,SEXE_COMMENT,HANDICAP,HANDICAP_SOURD,HANDICAP_DEFICIENT_AUDITIF,HANDICAP_AVEUGLE,HANDICAP_DEFICIENT_VISUEL,HANDICAP_MOTEUR,HANDICAP_AUTRE,HANDICAP_AUTRE_COMMENT,LANGUE_COURANTE_1,LANGUE_COURANTE_2,LANGUE_COURANTE_3,LANGUE_COURANTE_4,LANGUE_FREQUENTE_1,LANGUE_FREQUENTE_2,LANGUE_FREQUENTE_3,LANGUE_FREQUENTE_4,LANGUE_MATERNELLE_1,LANGUE_MATERNELLE_2,LANGUE_MATERNELLE_3,LANGUE_MATERNELLE_4,NIVEAU_ETUDE,NIVEAU_SECONDAIRE_CHOIX,NIVEAU_SUPERIEUR_CHOIX,PROFESSION_ADMINISTRATION,PROFESSION_AGRICULTURE_VITICULTURE,PROFESSION_ARTISANAT,PROFESSION_CADRE,PROFESSION_COMMERCE,PROFESSION_ELEVE_ETUDIANT,PROFESSION_EMPLOYE_OUVRIER,PROFESSION_ENSEIGNEMENT,PROFESSION_METIERS_SANTE,PROFESSION_METIERS_SPECTACLE,PROFESSION_PROFESSION_LIBERALE,PROFESSION_RETRAITE,PROFESSION_SANS_ACTIVITE_PROFESSIONNELLE,PROFESSION_METIER_AUTRE,PROFESSION_ENSEIGNEMENT_CHOIX,PROFESSION_METIER_AUTRE_COMMENT,CODE_POSTAL,DUREE_VIE_DPT,TYPE_TELEPHONE,TYPE_TELEPHONE_AUTRE_COMMENT,ABONNEMENT_ILLIMITE,TEMPS_UTILISATION_SMS,ENVOI_SMS_SEMAINE,RECEPTION_SMS_SEMAINE,UTILISATION_T9,DESTINATAIRE_AMIS,DESTINATAIRE_COLLEGUES,DESTINATAIRE_FAMILLE,DESTINATAIRE_COMPAGNON,DESTINATAIRE_CONCOURS,DESTINATAIRE_AUTRE,DESTINATAIRE_AUTRE_COMMENT,REDACTION_SMS,UTILISATION_CHAT,UTILISATION_FORUM,UTILISATION_COURRIER_ELECTRONIQUE,UTILISATION_RESEAUX_SOCIAUX,UTILISATION_AUTRE,UTILISATION_AUTRE_COMMENT,RAISON_REDAC_SMS_PRIX,RAISON_REDAC_SMS_DERANGER,RAISON_REDAC_SMS_ALLER_VITE,RAISON_REDAC_SMS_AIME_PAS_TELEPHONER,RAISON_REDAC_SMS_AUTRE,RAISON_REDAC_SMS_AUTRE_COMMENT,RAISON_ECRITURE_SMS_RAPIDE,RAISON_ECRITURE_SMS_JOUER_LANGUE,RAISON_ECRITURE_SMS_COMPLICITE,RAISON_ECRITURE_SMS_AUTRE,RAISON_ECRITURE_SMS_AUTRE_COMMENT,APPORT_ECRITURE_SMS,AVENIR_SMS,CODE_MIXING,LANGUE_MIXING_1,LANGUE_MIXING_2,LANGUE_MIXING_3,LANGUE_MIXING_4,CODE_SWITCHING,LANGUE_SWITCHING_1,LANGUE_SWITCHING_2,LANGUE_SWITCHING_3,LANGUE_SWITCHING_4,COMPREHENSION_ECRITURE_SMS,SOUVENIR_SMS,DUREE_LECTURE,DUREE_LECTURE_REEL,TYPE_LECTURE_JOURNAL,TYPE_LECTURE_BD,TYPE_LECTURE_WEB,TYPE_LECTURE_LIVRES,TYPE_LECTURE_AUTRE,TYPE_LECTURE_AUTRE_COMMENT,ECRITURE_PAPIER,TYPE_ECRITURE_COURSES,TYPE_ECRITURE_COURRIER,TYPE_ECRITURE_JOURNAL,TYPE_ECRITURE_PETITS_MOTS,TYPE_ECRITURE_NOTES_PRO,TYPE_ECRITURE_AUTRE,TYPE_ECRITURE_AUTRE_COMMENT,ECRITURE_FREQ
2011-10-10 18:08:59,consentement+questionnaire,20,85,,1,,1,0,1,0,0,0,0,,fre,,,,fre,sgn,,,fre,,,,niveau_superieur,,bac,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34070,17,blackberry,,oui,plus de 5,10 a 20,10 a 20,non,5,2,3,6,0,0,,redaction_melange,jamais,parfois,tres_souvent,jamais,,,0,0,1,1,0,,0,0,0,1,"j'écris souvent de long sms, dc ça raccourcis sans diminuer le contenu ;)","avantage: rapidité, communication écrite (je suis sourde, c'est plus simple!),contacte instantané avec n'importe qui,...
inconvénient: l'écriture en ""sms"" creer de reel probleme d'orthogrphe et de langae, surtout chez les jeune usagé... et certain message devienne vraiment incompréhensible!!",oui.,oui,fre,eng,,,non,,,,,oui_mais,francais_standard,5.238095238095238,4,1,0,1,1,1,cours,oui,1,1,0,1,1,0,,souvent
2011-10-10 18:13:55,consentement+questionnaire,24,422,1,,,0,0,0,0,0,0,0,,fre,eng,ara_d,spa,fre,eng,ara_d,spa,ara_d,fre,eng,,niveau_superieur,,bac_4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,secondaire,,34000,6,iphone,,oui,plus de 5,plus de 100,plus de 100,oui,5,0,1,6,0,0,,redaction_ortho_standard,parfois,jamais,tres_souvent,souvent,,,0,1,1,1,0,,1,0,0,0,,"Avantages : aller plus vite (je ne l'utilise que quand je suis en cours ou quand je marche).

Inconvénients : je perds du temps à me demander si mon correspondant comprendra ci mieux ça, et je perds du temps à déchiffrer. C'est souvent moins clair, surtout en ce qui concerne la ponctuation.
J'ai beaucoup utilisé l'écriture SMS par le passé quand j'avais un forfait trop limité et je mettais plus de temps à chercher l'orthographe exacte quand j'écrivais normalement.","Oh oui ! : contrairement à la visiophonie qui est extrêmement contraignante puisqu'on doit être présentable et qu'on doit tenir la caméra devant soi si on est mobile, contrairement au téléphone où on doit se rappeler qu'on est écouté, l'SMS est follement pratique :

- on peut communiquer sans bruit et immédiatement ;

- on peut envoyer une question qui a peu d'importance sans ressentir la gêne de déranger l'autre pour si peu et pourtant obtenir rapidement la réponse (« Comment fais-tu ta génoise à l'églantine ?, c'est pour ce soir ! ») ;

- on peut envoyer des références (adresse, titre d'œuvre, de film, numéro de téléphone, …) que l'autre pourra lire à sa guise sans avoir a réécouter un message vocal au prix de # # #, etc…

- on peut faire coucou à un vieil ami pour lui dire qu'on pense à lui même s'il est loin ou si on ne se voit plus très souvent pour des raisons pratiques sans avoir à gloser sur la famille, les amis, les enfants, la carrière, … ;

- on peut avertir plusieurs camarades de classe à la fois qu'une salle a changé ou qu'un professeur est absent (impossible au téléphone, et plus immédiat qu'un courrier électronique) ;

- …

Toutes ces choses peuvent être faites par courrier électronique mais pas en direct ; elles peuvent être faites au téléphone mais il faut le temps de s'acquitter de formules longues et c'est bruyant et peu discret ; … ; seul l'SMS permet de simplifier l'interaction dans ces situations.
Même si tout le monde avait un iPhone connecté à la 3G en permanence, ce qui coûte cher aujourd'hui, tout le monde n'est pas sur Skype, tout le monde n'a pas choisi MSN, alors que l'SMS est un système unique.",non,,,,,oui,fre,spa,ara_d,eng,oui_mais,pas_opinion,9.428571428571429,8,1,0,1,1,1,des cours,oui,1,0,0,0,1,0,,tres_souvent
2011-10-10 19:34:24,consentement+questionnaire,14,400,,1,,0,0,0,0,0,0,0,,fre,eng,ita,por,fre,eng,ita,,fre,,,,niveau_secondaire,college,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,69008,,autre,Nokia X3-02,oui,moins de 1,20 a 50,20 a 50,oui,6,2,4,5,1,0,,redaction_melange,jamais,jamais,souvent,parfois,,,1,1,0,0,0,,0,0,1,0,,"On ne comprend pas toujours ce que la pers. veux dire mais c'est plus rapide. Perso, j'utilise le T9 et des abréviations.","Oui, on fait de plus en plus de choses à la fois.",oui,fre,eng,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,1,1,1,0,,oui,0,0,1,1,0,0,,parfois
2011-10-10 21:44:30,consentement+questionnaire,16,152,,1,,0,0,0,0,0,0,0,,fre,eng,ita,,fre,eng,ita,,fre,eng,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,35235,,iphone,,oui,1 a 3,20 a 50,20 a 50,non,6,4,5,0,0,0,,redaction_melange,jamais,jamais,rarement,tres_souvent,,,1,1,1,1,0,,1,0,0,0,,,,oui,fre,eng,ita,,non,,,,,oui,francais_standard,7.333333333333333,6,1,1,1,1,0,,oui,1,1,0,1,1,0,,tres_souvent
2011-10-11 18:06:32,consentement+questionnaire,27,16,1,,,0,0,0,0,0,0,0,,,ful,,,fre,,,,ful,,,,niveau_superieur,,bac_4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34090,1,classique,,non,moins de 1,moins de 5,moins de 5,non,3,0,4,0,0,0,,redaction_melange,rarement,parfois,tres_souvent,tres_souvent,,,1,0,0,0,0,,1,0,0,0,,"les avantages: c'est plus rapide quand  on est pressé d'avoir une réponse.
Inconvénients: plus on s'habitue à l’écriture sms, plus on perd le sens de l’orthographe on tend à oublier les rudiments de l’orthographe.",Bien évidemment nous vivons dans une époque numérique ou les gadgets occupent une place prépondérante dans la vie de tout un chacun.,oui,fre,ful,eng,,non,,,,,oui_mais,pas_opinion,1.0476190476190477,0.5,1,0,1,1,0,,oui,0,0,0,0,1,0,,souvent
2011-10-13 09:38:24,consentement+questionnaire,26,487,,1,,0,0,0,0,0,0,0,,fre,ita,eng,,fre,ita,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Edition,34000,,blackberry,,oui,plus de 5,20 a 50,20 a 50,non,6,0,3,3,0,0,,redaction_ortho_standard,jamais,jamais,souvent,souvent,,,1,0,1,0,0,,0,0,0,0,,,Oui,non,,,,,oui,fre,ita,,,oui_mais,pas_opinion,4.190476190476191,3,1,0,1,1,0,,oui,1,0,1,1,1,0,,souvent
2011-10-13 18:21:34,consentement+questionnaire,23,64,,1,,0,0,0,0,0,0,0,,fre,eng,vie,,fre,vie,eng,,fre,vie,,,niveau_superieur,,bac_4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,38400,,blackberry,,oui,plus de 5,5 a 10,5 a 10,non,6,1,1,6,0,0,,redaction_soit_soit,parfois,jamais,tres_souvent,souvent,,,0,0,1,0,0,,1,0,0,0,,"L'avantage est que l'on écrit plus vite.
Mais l'inconvénient est que l'on est pas toujours bien compris.","Oui, car c'est la tendance actuelle. Cela est d'autant plus facilité par le développement des smartphones qui comportent un clavier complete.",oui,fre,eng,vie,,oui,fre,eng,vie,,oui_mais,pas_opinion,2.0952380952380953,1,1,0,1,1,0,,oui,0,0,0,1,1,0,,souvent
2011-10-16 15:03:04,consentement+questionnaire,33,231,,1,,0,0,0,0,0,0,0,,fre,ita,,,fre,ita,eng,,fre,ita,,,niveau_superieur,,bac_8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,superieur,,30960,,classique,,non,plus de 5,moins de 5,moins de 5,non,5,2,5,6,0,0,,redaction_formel_informel,parfois,rarement,tres_souvent,parfois,,,1,1,0,1,0,,1,0,0,0,,,,oui,fre,ita,eng,,oui,fre,ita,,,oui_mais,pas_opinion,6.285714285714286,5,1,0,1,1,0,,oui,1,0,0,1,1,1,liste de ce que j'ai à faire,souvent
2011-10-17 20:48:58,consentement+questionnaire,17,451,,1,,0,0,0,0,0,0,0,,fre,eng,ger,spa,fre,eng,ger,,fre,,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,67800,,blackberry,,oui,plus de 5,plus de 100,plus de 100,non,6,0,5,0,0,0,,redaction_ortho_standard,rarement,rarement,souvent,tres_souvent,,,1,1,1,0,0,,0,0,0,0,,"Aucuns, c'est pour ça que je ne l'utilise pas !","Oui, je l'espère, car c'est mon moyen de communication à distance préféré. Je voyage plutôt beaucoup et les appels internationaux sont hors de prix, alors que les sms restent abordables. Aussi, c'est utile pour les endroits où téléphoner est impossible (ex : chez des amis, au cinéma, en cours (oups!), etc.)",oui,fre,eng,ger,,oui,fre,eng,ger,,oui,francais_standard,9.428571428571429,8,1,0,0,1,1,des cours !,oui,0,0,1,1,1,0,,tres_souvent
2011-10-18 11:02:43,consentement+questionnaire,23,386,,1,,0,0,0,0,0,0,0,,fre,eng,cpf,spa,fre,eng,,,fre,cpf,,,niveau_superieur,,bac_5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34070,2,iphone,,oui,plus de 5,50 a 100,50 a 100,oui,6,1,6,0,0,0,,redaction_ortho_standard,jamais,rarement,tres_souvent,rarement,,,1,1,1,0,0,,0,0,0,0,,"Le sms est rapide. Il peut-être envoyé et reçu discrètement. On peut s'attendre à ce que la personne nous réponde à tout moment alors que l'appel sauf si on laisse un message( c'est plus long et contrariant d'écouter sa boite vocale. Je sais que moi je n'aime pas) la personne ne peut réponde que s'il est disponible, s'il elle a le téléphone avec elle, si elle a entendu sonner. 
Quand on reçoit un  sms même si on est occupé ou que l'on ne peut pas répondre on déjà l'information à avoir. 
Et puis c'est moins couteux. ","oui mais je pense qu'ils sont amené à être enrichis. Ils reste un moyen de communiquer assez pauvres. Le développement des smartphones, tablettes, la miniaturisation des outils de communications toujours plus sophistiqués contribue à l'envie d'avoir des informations, toujours plus rapidement, toujours plus riches, toujours plus originales.",oui,fre,eng,cpf,,oui,cpf,eng,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,1,0,,oui,0,0,0,1,1,0,,parfois
2011-10-19 11:07:52,consentement+questionnaire,34,168,,1,,0,0,0,0,0,0,0,,fre,ita,oci,eng,fre,eng,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,secondaire,,34090,6,blackberry,,oui,plus de 5,plus de 100,20 a 50,oui,6,3,4,5,0,0,,redaction_ortho_standard,rarement,souvent,tres_souvent,souvent,,,1,0,0,1,0,,0,0,0,0,,"avantages : très courts messages
inconvénients : on ne comprend pas toujours.","Oui, car de tout temps l'homme a aimé communiquer à l'aide de petits messages (pigeon voyageur, messager, télégraphe, morse). Seul un nouveau type de communication pourrait supplanter ce système.",non,,,,,oui,fre,ita,,,oui_mais,pas_opinion,4.190476190476191,3,1,0,1,0,0,,oui,1,0,1,1,1,0,,tres_souvent
2011-10-19 16:46:00,consentement+questionnaire,19,351,,1,,0,0,0,0,0,0,0,,fre,ger,,,fre,,,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34000,,iphone,,oui,plus de 5,10 a 20,10 a 20,oui,6,1,4,6,0,0,,redaction_melange,jamais,rarement,tres_souvent,tres_souvent,,,1,1,1,0,0,,1,0,0,0,,,,oui,fre,eng,por,,oui,fre,por,,,oui,francais_standard,4.190476190476191,3,1,0,1,1,0,,oui,1,0,0,0,1,1,"écriture libre, nouvelles..",souvent
2011-10-20 18:22:09,consentement+questionnaire,21,429,,1,,0,0,0,0,0,0,0,,fre,spa,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,30210,21,blackberry,,oui,plus de 5,20 a 50,20 a 50,non,5,0,4,6,0,0,,redaction_soit_soit,rarement,parfois,tres_souvent,souvent,,,0,0,1,1,0,,1,0,0,0,,"la rapidité

parfois difficile à comprendre",oui car les jeunes se  sont appropriés l'écriture sms comme un véritable langage entre eux,non,,,,,non,,,,,oui_mais,francais_standard,6.285714285714286,5,0,0,1,0,1,cours,oui,0,0,0,0,1,0,,parfois
2011-10-20 18:30:36,consentement+questionnaire,21,86,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,,,fre,,,,niveau_superieur,,bac_4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34000,,iphone,,oui,plus de 5,50 a 100,plus de 100,non,6,1,3,0,0,0,,redaction_ortho_standard,jamais,rarement,souvent,souvent,,,0,0,0,1,0,,0,0,0,0,,"les inconvénients : - on perd vite l'habitude d'écrire avec un français correct 
- les destinataires ne comprennent pas toujours les abréviations des émetteurs
 ","Pour le moment je ne vois pas ce qui pourrait les remplacer. Bien entendu, avec internet et les smartphones, il est facile d'utiliser les mails, ou alors de passer par facebook ou encore tweeter qui est en train de se développer en France, car ses moyens là reste gratuit, seulement les sms restent le moyen le plus rapide d'être en contact avec ses amis ou sa famille. Sans oublier le fait qu'avec les forfaits comprenant les sms illimités, c'est aussi le moins cher. Mais c'est certainement un moyen de communication très pratique.  ",oui,fre,eng,ara_d,,non,,,,,oui_mais,pas_opinion,4.190476190476191,3,1,0,1,1,0,,oui,0,0,0,0,1,0,,souvent
2011-10-21 15:58:35,consentement,,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-22 17:24:59,consentement,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-24 14:53:24,consentement+questionnaire,47,62,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,secondaire,,34230,15,iphone,,oui,3 a 5,20 a 50,20 a 50,non,4,2,5,6,0,0,,redaction_ortho_standard,rarement,rarement,souvent,jamais,,,0,1,0,1,0,,0,0,0,0,,"avantages : certainement plus rapide
inconvénients : le sens des phrases ne ""saute "" pas aux yeux. difficultés pour comprendre le message.
",oui car c'est un moyen rapide et pas cher de correspondre. ,oui,eng,fre,,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,0,1,1,0,,oui,1,1,0,0,1,0,,souvent
2011-10-24 16:38:05,consentement+questionnaire,27,121,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,maternelle_primaire,,34000,2,iphone,,oui,plus de 5,5 a 10,5 a 10,oui,6,0,4,5,0,0,,redaction_ortho_standard,jamais,rarement,tres_souvent,rarement,,,1,0,0,0,0,,1,0,0,0,,"Avantages: Rapidité (quand on est au volant...), aspect ludique et ""faire comme tout le monde""

Inconvénients: c'est moins beau, ça sonne moins juste qu'un texte écrit avec sa tête.
","Si les opérateurs continuent à faire payer cher les communications orales alors qu'ils donnent les SMS illimités, le SMS a beaucoup d'avenir.
L'aspect économique mis de côté, le SMS est moins personnel qu'un coup de fil, mais il s'avère parfois plus pratique (dans le cas où l'on ne veut pas déranger son interlocuteur). Si les deux pouvaient être utilisés avec la même gratuité, le SMS resterait utile pour ce genre de situations. 
",oui,fre,eng,ger,,non,,,,,oui_mais,francais_standard,3.142857142857143,2,1,1,1,1,0,,oui,0,1,0,0,1,0,,souvent
2011-10-25 23:38:43,consentement,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30 11:42:56,consentement,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30 14:36:28,consentement+questionnaire,16,90,,1,,0,0,0,0,0,0,0,,fre,eng,heb,,fre,,,,fre,heb,,,niveau_secondaire,lycee,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,75020,,iphone,,oui,1 a 3,20 a 50,20 a 50,non,5,0,1,0,0,0,,redaction_melange,jamais,jamais,souvent,rarement,,,1,1,1,0,0,,1,0,0,0,,"Les avantages de l'écriture SMS sont qu'il s'agit d'un mode de communication beaucoup plus rapide, facile à comprendre si on en respecte les codes. Les inconvénients sont qu'à force de rédiger en écriture SMS on déforme son orthographe et on limite son vocabulaire aux mots d'un niveau de langue assez faible voire familier. De plus, ce n'est pas toujours facile à lire, cela dépend (il faut en respecter les codes: ex. ""c a d"" pour dire ""c'est à dire"")","Il me semble que si le marché des téléphones portables et smartphones est toujours aussi fructueux, les SMS auront toujours ""la côte"", même si les différents moyens de communication que nous possédons sur les portables de nos jours risquent de faire de l'ombre aux textos (skype, msn, facebook, twitter, mails...)",oui,fre,eng,,,oui,eng,fre,,,oui_mais,francais_standard,6.285714285714286,5,1,0,1,1,1,"leçons, manuels scolaires",oui,0,0,0,1,1,0,,tres_souvent
2011-10-30 15:45:45,consentement+questionnaire,14,237,1,,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_secondaire,college,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,92370,,iphone,,non,1 a 3,plus de 100,plus de 100,non,6,6,3,0,0,0,,redaction_ortho_standard,rarement,souvent,parfois,jamais,,,0,0,1,1,0,,0,0,0,1,Je ne rédige pas en SMS et j'en suis fier.,"Les SMS, c'est cool !","Ouep, car les SMS sont cool !
Les SMS appartiennent au mode de vie humain depuis une dizaine d'année et je pense que nous ne sommes pas encore capable de nous séparer de cette avancé technologique !",non,,,,,non,,,,,oui,pas_opinion,6.285714285714286,5,0,1,1,1,0,,oui,0,0,0,0,1,0,,tres_souvent
2011-10-30 22:14:58,consentement+questionnaire,18,394,,1,,0,0,0,0,0,0,0,,fre,ger,,,fre,,,,fre,,,,niveau_superieur,,bac,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,34725,,blackberry,,oui,plus de 5,20 a 50,20 a 50,non,6,4,5,0,0,0,,redaction_melange,tres_souvent,souvent,parfois,tres_souvent,,,1,1,1,0,0,,1,0,1,0,,"Avantage(s) :
Il est plus facile de s'exprimer (on peut prendre son temps pour rédiger un message etc...) ; c'est moins cher qu'un appel ; on peut en envoyer un n'importe quel moment ; c'est plus discret.

Inconvénient(s) :
On ne peut pas envoyer un SMS et faire autre chose en même temps car les mains ne sont pas libres.",Oui. Les nouvelles technologies (smartphone) facilite l'utilisation des SMS. Aujourd'hui n'importe qui peut en envoyer.,oui,fre,eng,jpn,,oui,fre,eng,,,oui,pas_opinion,5.238095238095238,4,1,1,1,1,1,manuels scolaires,oui,1,0,0,1,1,0,,tres_souvent
2011-11-02 13:54:46,consentement+questionnaire,20,181,,1,,0,0,0,0,0,0,0,,fre,eng,,,fre,eng,ita,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34000,,classique,,oui,plus de 5,50 a 100,50 a 100,non,6,1,4,6,0,0,,redaction_melange,jamais,rarement,tres_souvent,souvent,,,1,0,1,0,1,Cela dépend aussi des destinataires.,0,0,0,0,,"Avantages : ca peut permettre d'aller plus vite.

Inconvénients : risque de ne plus savoir écrire certains mots.","Oui, car il y a de plus en plus de forfaits qui intègrent des SMS illimités.
Avec les SMS, les gens ne sont pas obligés de dialoguer, ils peuvent envoyer un jeu de mot,une citation, une information précise qui ne demande pas forcément de réponse.",oui,eng,fre,,,non,,,,,oui_mais,francais_standard,5.238095238095238,4,1,0,1,1,0,,oui,1,0,0,1,1,1,"des impressions,des pensées qui peuvent me passer par la tête.",tres_souvent
2011-11-02 19:26:59,consentement+questionnaire,24,155,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Linguistique/informatique,34130,1,iphone,,oui,plus de 5,20 a 50,20 a 50,oui,1,1,6,6,1,0,,redaction_ortho_standard,jamais,rarement,tres_souvent,tres_souvent,,,1,1,1,1,0,,0,0,0,0,,L'écriture SMS est plus rapide! Mais il faut vraiment être initié pour comprendre cette écriture!!,"Les SMS restent plus pratiques que les mails puisqu'ils arrivent instantanément, et plus discret que les appels. Mais sur certains smartphones, des applications permettent de tchater comme par SMS mais en passant par la connexion internet (Ping chat sur iPhone par exemple).",non,,,,,non,,,,,oui_mais,ecriture_sms,4.190476190476191,3,1,0,1,1,1,"SMS, mail, programme Tv, modèle de tricot",oui,0,0,0,1,1,0,,parfois
2011-11-05 21:36:38,consentement+questionnaire,12,307,1,,,0,0,0,0,0,0,0,,eng,fre,,,fre,,,,fre,,,,niveau_secondaire,college,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,77650,,iphone,,oui,1 a 3,5 a 10,5 a 10,non,5,0,3,1,0,0,,redaction_melange,jamais,jamais,jamais,jamais,,,1,0,1,0,0,,1,0,0,0,,ben on peut dire mor de rire mdr ou lol e on entan pa votre conversation,oui peu etre,non,,,,,non,,,,,oui,ecriture_sms,2.0952380952380953,1,0,1,0,1,0,,non,0,0,0,0,0,0,,
2011-11-06 17:56:37,consentement+questionnaire,53,190,1,,,0,0,0,0,0,0,0,,fre,,,,eng,,,,fre,,,,niveau_superieur,,bac_8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,Emballage,51800,,iphone,,oui,plus de 5,5 a 10,5 a 10,oui,1,1,6,0,0,0,,redaction_ortho_standard,jamais,jamais,tres_souvent,jamais,,,0,0,1,0,0,,0,0,0,0,,"Je crains une dégradation de la langue et de l'orthographe et estime que les jeunes et moins jeunes considèrent trop l'orthographe comme inutile. De plus, un SMS est rarement un texte composé. Je pense qu'il est trop fréquemment inutile. Respecter l'orthographe et la composition d'un texte sont pour moi une forme de respect vis-à-vis de son interlocuteur.","Oui, sauf si les opérateurs téléphoniques inventent autre chose!",oui,eng,fre,,,oui,eng,fre,,,oui_mais,pas_opinion,2.0952380952380953,1,0,0,0,1,1,Presse sur internet,oui,1,0,0,1,1,0,,souvent
2011-11-08 17:50:25,consentement+questionnaire,19,247,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,mao,,,,niveau_superieur,,bac_1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34090,1,blackberry,,oui,plus de 5,plus de 100,plus de 100,oui,6,4,5,6,1,0,,redaction_melange,tres_souvent,parfois,souvent,parfois,,,1,0,1,0,0,,1,1,1,0,,"avantage: cei plu facile pour communiquer surtout pour les timide ,puis y'a les sms illimites 
inconvenient:au fur et a mesur on se rend compte que on perd la notion de l'orthographe surtout quand on redige un devoir ou bien les courier .....",je pense que oui parcque maintenant les sms illimites inclus dans le forfait mais aussi maintenant on peu croiser un jeune de 10ans avec un telephone portable donc c'est sur que sa sera encor utillises et meme plus ameliorer,oui,fre,mao,cpf,,oui,fre,mao,,,oui,pas_opinion,5.238095238095238,4,1,0,0,1,1,chronique ,oui,1,0,0,0,1,0,,souvent
2011-11-08 18:13:03,consentement+questionnaire,21,378,,1,,0,0,0,0,0,0,0,,fre,,,,fre,,,,fre,,,,niveau_superieur,,bac_2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34170,1,iphone,,oui,plus de 5,plus de 100,plus de 100,non,6,5,4,6,0,0,,redaction_ecriture_sms,jamais,jamais,parfois,souvent,,,1,1,1,0,0,,1,0,0,0,,"avantages: rapide, expédition du message de valeur sure
inconvénients: mauvaise utilisation de la langue française","je ne sais car forte évolution de la technologie, mais j'espère que les sms perdureront pour favoriser l utilisation de l'écriture ",oui,eng,spa,,,non,,,,,oui_mais,francais_standard,4.190476190476191,3,1,0,1,1,0,,oui,1,1,0,0,1,0,,souvent
2011-11-08 18:33:23,consentement,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
